question_num,length_score,rouge_l_score,bleu_score,bert_score_precision,bert_score_recall,bert_score_f1,jaccard_score,cosine_similarity,cosine_similarity_spacy,spacy_score,ragas_score_faithfulness,ragas_score_answer_relevancy,ragas_score_context_precision,ragas_score_context_recall,mds,audience_type,experiment_name,chunksize,chunkoverlap,embedding_model,config_name,num_retrieve,llm_name,llm_temp,llm_top_p,llm_do_sample,llm_repetition_penalty,inference_time
95,0.8867924528301887,0.15533980582524268,0.0,0.63635373,0.6625185,0.64917254,0.03636363636363636,0.6994982,0.9609434008598328,0.0,0.8,0.9273037759798078,0.9999999999666667,0.0,0.8215546660692524,marketing,retriever_mds,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
103,0.3939393939393939,0.47826086956521735,0.15957297788756958,0.6935562,0.87220216,0.77268785,0.3888888888888889,0.9264803,0.9754142761230469,0.0,0.6,0.9582558012950151,0.7027777777660649,1.0,0.7370095796034762,marketing,retriever_mds,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
110,0.8571428571428571,0.23076923076923075,0.12133582546740318,0.6748963,0.6583802,0.666536,0.14285714285714285,0.918149,0.9517660737037659,0.0,0.0,0.9810093098107235,0.7237959956619482,1.0,3.9999999984394976e-10,marketing,retriever_mds,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
0,0.7966101694915254,0.1818181818181818,0.061896048453222996,0.7264918,0.7620245,0.7438341,0.20930232558139536,0.92357874,0.971122145652771,0.0,0.4,0.8498550966990983,0.19999999998,0.5,0.3991594882601462,marketing,retriever_mds,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
7,0.22580645161290322,0.21428571428571425,0.04503583575448186,0.5391681,0.7140031,0.61438966,0.2,0.7469262,0.9138773679733276,0.0,0.25,0.9361894431038738,0.0,1.0,3.9999999973216834e-10,marketing,retriever_mds,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
11,0.3225806451612903,0.0930232558139535,0.0,0.5398607,0.62977225,0.5813607,0.0,0.336141,0.795481264591217,0.0,0.0,0.9477728637508798,0.0,0.0,1.999999999722479e-10,marketing,retriever_mds,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
19,0.7884615384615384,0.14285714285714285,0.04876186610461693,0.5779089,0.6166812,0.59666586,0.04878048780487805,0.62321436,0.9044471979141235,0.0,0.0,0.9743613767193917,0.0,1.0,1.9999999997297708e-10,marketing,retriever_mds,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
27,0.4230769230769231,0.10256410256410256,0.0,0.5601491,0.6729832,0.6114039,0.07692307692307693,0.6329626,0.886474609375,0.0,1.0,0.8876466188810773,0.0,0.0,3.9999999984951384e-10,marketing,retriever_mds,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
28,0.723404255319149,0.3809523809523809,0.14959973266777515,0.68921614,0.72234994,0.7053942,0.2413793103448276,0.893633,0.9750545024871826,0.8,0.6,0.947314529921945,0.4166666666458333,0.0,0.6116274094473639,marketing,retriever_mds,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
33,0.8846153846153846,0.4230769230769231,0.16029982543821342,0.7246032,0.66240096,0.6921073,0.23076923076923078,0.9201095,0.9544393420219421,0.0,0.6666666666666666,0.9849385528704787,0.0,1.0,3.9999999984159384e-10,marketing,retriever_mds,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
53,0.5142857142857142,0.23008849557522124,0.09832692298735123,0.6316701,0.69719535,0.66281724,0.09302325581395349,0.7452699,0.9600352048873901,0.0,0.2857142857142857,0.8564049129225572,0.0,0.5,3.9999999975294474e-10,marketing,retriever_mds,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
63,0.5671641791044776,0.18691588785046728,0.0,0.5422963,0.6282106,0.5821004,0.1590909090909091,0.83184135,0.9684192538261414,0.0,0.0,0.9514024371104195,0.4499999999775,0.5,3.9999999980035124e-10,marketing,retriever_mds,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
76,0.5342465753424658,0.1739130434782609,0.0,0.62045133,0.69405264,0.6551915,0.15384615384615385,0.8466225,0.9600228667259216,0.0,0.6666666666666666,0.0,0.0,1.0,1.999999999697373e-10,marketing,retriever_mds,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
87,0.34,0.3283582089552239,0.14426010897832767,0.6247357,0.8371349,0.71550524,0.38095238095238093,0.73564476,0.9633217453956604,0.6666666666666666,0.6666666666666666,0.9676571779964662,0.0,1.0,3.9999999984275846e-10,marketing,retriever_mds,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
92,0.8648648648648649,0.20547945205479454,0.0,0.6638611,0.6572767,0.6605525,0.10204081632653061,0.60796124,0.9746713638305664,0.0,0.75,0.9430799321110178,0.19999999998,0.0,0.4490560996420732,marketing,retriever_mds,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
95,0.9148936170212766,0.21739130434782608,0.08313805065908096,0.6660926,0.65228957,0.6591188,0.06666666666666667,0.69505143,0.9625533819198608,0.0,0.0,0.9100517151958276,0.0,0.3333333333333333,1.9999999997383983e-10,marketing,retriever_mds,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
103,0.6046511627906976,0.3188405797101449,0.09818665764398544,0.690362,0.7631612,0.72493845,0.21212121212121213,0.8250394,0.956272542476654,0.0,0.75,0.9630430994077828,0.0,1.0,3.999999998499546e-10,marketing,retriever_mds,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
110,0.9107142857142857,0.24074074074074076,0.10980820240459388,0.6953979,0.66624933,0.68051165,0.15,0.8916682,0.9672518968582153,0.0,0.6,0.926474584287349,0.7555555555303703,1.0,0.7221469227874118,marketing,retriever_mds,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
0,0.9148936170212766,0.21276595744680854,0.0,0.74204427,0.72948974,0.7357135,0.16666666666666666,0.8845155,0.9673750996589661,0.0,0.5,0.9139156993767683,0.8055555555287036,1.0,0.7023955461733967,marketing,retriever_mds,256,50,multi-qa-mpnet-base-dot-v1,small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
7,0.24561403508771928,0.23684210526315788,0.0,0.5731049,0.76598895,0.6556553,0.11538461538461539,0.6282367,0.8632646203041077,0.0,0.2,0.9219435769949089,0.0,0.0,3.999999996956057e-10,marketing,retriever_mds,256,50,multi-qa-mpnet-base-dot-v1,small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
11,0.17857142857142858,0.02941176470588235,0.0,0.52912486,0.63700926,0.57807666,0.0,0.32185945,0.7932299971580505,0.0,0.5,0.9196926662927986,0.0,0.0,3.999999998073122e-10,marketing,retriever_mds,256,50,multi-qa-mpnet-base-dot-v1,small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
19,0.9534883720930233,0.20833333333333331,0.0,0.61898005,0.64965576,0.6339471,0.08571428571428572,0.663739,0.9138894081115723,0.0,0.0,0.9768916176749246,0.32499999998375,0.0,3.999999997728801e-10,marketing,retriever_mds,256,50,multi-qa-mpnet-base-dot-v1,small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
27,0.46808510638297873,0.21917808219178078,0.06325187934030123,0.6548883,0.76202613,0.7044066,0.10344827586206896,0.8256085,0.9093636870384216,0.0,0.5,0.9581851420816787,0.19999999998,0.5,0.42268668395003306,marketing,retriever_mds,256,50,multi-qa-mpnet-base-dot-v1,small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
28,0.6071428571428571,0.17204301075268816,0.0,0.635636,0.68722767,0.6604258,0.08571428571428572,0.82430136,0.9612848162651062,0.5,0.8333333333333334,0.8734179592927563,0.99999999998,1.0,0.8231973855633813,marketing,retriever_mds,256,50,multi-qa-mpnet-base-dot-v1,small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
33,0.7076923076923077,0.33613445378151263,0.25077618277046737,0.66736174,0.7424713,0.7029158,0.11764705882352941,0.89048433,0.9732037782669067,0.0,0.4,0.9700738865754933,0.699999999965,1.0,0.6267562581904212,marketing,retriever_mds,256,50,multi-qa-mpnet-base-dot-v1,small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
53,0.5217391304347826,0.2181818181818182,0.094902061912426,0.58492666,0.6654751,0.6226065,0.1111111111111111,0.6737009,0.9547218084335327,0.0,0.6,0.9203553138958113,0.5888888888692593,1.0,0.6603419523174385,marketing,retriever_mds,256,50,multi-qa-mpnet-base-dot-v1,small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
63,0.95,0.24691358024691357,0.10252671801727671,0.6658454,0.7101136,0.6872674,0.10810810810810811,0.8510113,0.9522244334220886,0.0,0.5,0.9606621711122534,0.5888888888692593,1.0,0.6457758626979653,marketing,retriever_mds,256,50,multi-qa-mpnet-base-dot-v1,small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
76,0.582089552238806,0.21818181818181817,0.0,0.57486147,0.664555,0.61646277,0.11627906976744186,0.7974859,0.9475176930427551,0.0,1.0,0.0,0.3333333333,1.0,3.999999997751137e-10,marketing,retriever_mds,256,50,multi-qa-mpnet-base-dot-v1,small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
87,0.3469387755102041,0.24242424242424243,0.06960911907050331,0.58724964,0.7403934,0.65498894,0.1724137931034483,0.7536571,0.9566662907600403,0.0,0.25,0.828672453983686,0.19999999998,1.0,0.34090446046239364,marketing,retriever_mds,256,50,multi-qa-mpnet-base-dot-v1,small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
92,0.7432432432432432,0.2773722627737226,0.157354715025028,0.69912016,0.6614914,0.6797855,0.15555555555555556,0.5624896,0.9646039605140686,0.0,0.7142857142857143,0.9944395838992292,0.7499999999625,0.5,0.7677576889207937,marketing,retriever_mds,256,50,multi-qa-mpnet-base-dot-v1,small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
95,0.8703703703703703,0.15533980582524268,0.0,0.6324157,0.6614127,0.6465892,0.05454545454545454,0.7058643,0.9630568027496338,0.0,0.3333333333333333,0.9287293485904496,0.9999999999,0.0,0.6039270111743826,marketing,retriever_mds,256,50,multi-qa-mpnet-base-dot-v1,small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
103,0.5416666666666666,0.3783783783783784,0.09899678591759774,0.6820354,0.7796645,0.7275895,0.21052631578947367,0.82758147,0.9666615128517151,0.0,0.75,0.9827859490230996,0.99999999995,1.0,0.8465160163711135,marketing,retriever_mds,256,50,multi-qa-mpnet-base-dot-v1,small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
110,0.9491525423728814,0.2758620689655172,0.11323154405023377,0.68214893,0.715766,0.69855326,0.22727272727272727,0.84751034,0.9637163281440735,0.0,0.5714285714285714,0.950857855273992,0.99999999995,1.0,0.7643489282075586,marketing,retriever_mds,256,50,multi-qa-mpnet-base-dot-v1,small_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
0,0.7704918032786885,0.26548672566371684,0.049840345168078365,0.67765784,0.7081533,0.6925701,0.1111111111111111,0.7000803,0.9440946578979492,0.4,0.8,0.871967868840591,0.999999999975,1.0,0.8263219269486013,marketing,retriever_mds,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
7,0.2916666666666667,0.2784810126582279,0.08940547519641573,0.49394011,0.78809536,0.6072717,0.2,0.8508578,0.8774163722991943,0.0,0.5,0.9233915278653658,0.9999999999,1.0,0.6981200370980443,marketing,retriever_mds,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
11,0.2857142857142857,0.04444444444444444,0.0,0.52614766,0.6339263,0.57503027,0.0,0.291969,0.7981786131858826,0.0,0.5,0.9574234477548469,0.5333333333155555,1.0,0.6007351010473065,marketing,retriever_mds,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
19,0.7592592592592593,0.15238095238095242,0.0,0.56908745,0.6405387,0.60270274,0.06060606060606061,0.6420273,0.9355235695838928,0.0,0.0,0.9823125373370931,0.5833333333041666,0.0,3.9999999982434066e-10,marketing,retriever_mds,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
27,0.5116279069767442,0.1739130434782609,0.0,0.6293262,0.7134422,0.6687496,0.07142857142857142,0.786795,0.9036490321159363,0.0,0.6666666666666666,0.9554761720153561,0.99999999998,1.0,0.7933475203105439,marketing,retriever_mds,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
28,0.8717948717948718,0.18666666666666665,0.0,0.7192698,0.7182707,0.71876997,0.1,0.8146802,0.9571098685264587,0.0,1.0,0.8585351848312145,0.99999999998,1.0,0.877955344777293,marketing,retriever_mds,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
33,0.7931034482758621,0.4,0.2363352006752663,0.7308921,0.664371,0.6960458,0.28,0.86529875,0.9589349031448364,0.0,1.0,0.9926862258123939,0.99999999998,1.0,0.9000789399034373,marketing,retriever_mds,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
53,0.5625,0.30476190476190473,0.118369067191548,0.6729375,0.7320455,0.7012481,0.15789473684210525,0.6650152,0.9559284448623657,0.0,0.6,0.9304742696008578,0.99999999998,1.0,0.7740812428862196,marketing,retriever_mds,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
63,0.5205479452054794,0.2831858407079646,0.06540779084333573,0.67458147,0.7722548,0.72012126,0.20930232558139536,0.9394077,0.9740487337112427,0.0,1.0,0.9567686308390339,0.99999999998,1.0,0.9021525695695928,marketing,retriever_mds,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
76,0.5131578947368421,0.23728813559322035,0.0,0.5973097,0.65464723,0.6246655,0.16279069767441862,0.8267386,0.9513864517211914,0.28571428571428575,0.2222222222222222,0.879143044565484,0.6791666666496875,1.0,0.45920425193000375,marketing,retriever_mds,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
87,0.2236842105263158,0.17204301075268816,0.06846771225528096,0.5377041,0.7819624,0.63722825,0.15,0.7510147,0.9335829615592957,0.5,0.375,0.9653713533694267,0.249999999975,1.0,0.43141411654962863,marketing,retriever_mds,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
92,0.7567567567567568,0.28148148148148144,0.0,0.6836478,0.64278233,0.6625856,0.07692307692307693,0.5581058,0.9622496962547302,0.0,0.375,0.8944466261717389,0.5961904761785524,0.7777777777777778,0.5737867025440755,marketing,retriever_mds,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
95,0.6911764705882353,0.20689655172413793,0.05943559648768937,0.5967117,0.6572994,0.62554187,0.04918032786885246,0.6100491,0.9557806253433228,0.0,0.6,0.9271668318824142,0.8874999999778125,0.6666666666666666,0.7311817911133323,marketing,retriever_mds,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
103,0.5909090909090909,0.4571428571428572,0.0,0.76131177,0.8388062,0.7981824,0.2727272727272727,0.8522613,0.9720816612243652,1.0,0.6,0.9067389172483926,0.999999999975,1.0,0.7964373069107324,marketing,retriever_mds,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
110,0.9032258064516129,0.23529411764705882,0.11015482909583751,0.6305431,0.641543,0.63599545,0.1590909090909091,0.8271887,0.9653635621070862,0.0,0.6666666666666666,0.927938836869651,0.7961904761745524,1.0,0.7399218340110859,marketing,retriever_mds,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
0,0.7966101694915254,0.1981981981981982,0.05059883779839423,0.7089912,0.70967287,0.70933187,0.0851063829787234,0.87301147,0.9512395858764648,0.4,1.0,0.8970328713603717,0.99999999998,1.0,0.8840631316580615,marketing,retriever_mds,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
7,0.4117647058823529,0.490566037735849,0.20679845323803403,0.6948719,0.8713316,0.7731611,0.3125,0.7939712,0.9075758457183838,1.0,0.3333333333333333,0.9386362232227058,0.8666666666377778,1.0,0.6141927902521629,marketing,retriever_mds,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
11,0.1694915254237288,0.027777777777777776,0.0,0.5231286,0.61809105,0.5666589,0.0,0.40699014,0.7875525951385498,0.0,1.0,0.9375416232026923,0.8041666666465626,1.0,0.7881971258713499,marketing,retriever_mds,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
19,0.6949152542372882,0.15238095238095242,0.0,0.5943017,0.59824437,0.5962665,0.05405405405405406,0.66127956,0.9368656277656555,0.0,0.5,0.0,0.249999999975,0.5,3.999999996929159e-10,marketing,retriever_mds,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
27,0.3728813559322034,0.16666666666666669,0.039868789297323994,0.56055844,0.6794951,0.614323,0.058823529411764705,0.546231,0.8945649266242981,0.0,0.5714285714285714,0.8910269344599197,0.99999999998,1.0,0.7272583642337653,marketing,retriever_mds,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
28,0.918918918918919,0.1643835616438356,0.0,0.6982887,0.68487203,0.69151527,0.029411764705882353,0.6284058,0.9427564740180969,0.0,0.4,0.8636916537937297,0.999999999975,1.0,0.6553165564876343,marketing,retriever_mds,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
33,0.7796610169491526,0.3508771929824561,0.18266883104342663,0.6454513,0.683858,0.6640998,0.14285714285714285,0.8973344,0.9748111963272095,0.0,0.3333333333333333,0.9875732731679548,0.99999999998,1.0,0.6136493249639968,marketing,retriever_mds,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
53,0.5901639344262295,0.2772277227722772,0.09450283953495517,0.64016974,0.67675906,0.65795606,0.15,0.68867385,0.9600405097007751,0.0,0.6666666666666666,0.8217147080186881,0.8041666666465626,1.0,0.7298805158356153,marketing,retriever_mds,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
63,0.5507246376811594,0.27522935779816515,0.06714082273626726,0.6766984,0.7547087,0.7135778,0.19047619047619047,0.9035959,0.9770055413246155,0.0,0.8,0.9554354770172223,0.99999999998,0.5,0.851420332870662,marketing,retriever_mds,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
76,0.5652173913043478,0.25,0.0,0.58263314,0.6671949,0.6220533,0.15,0.8215691,0.9650754332542419,0.0,0.75,0.9603254205041816,0.94999999997625,1.0,0.7944613608797295,marketing,retriever_mds,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
87,0.2982456140350877,0.2894736842105263,0.11531430385976883,0.6192277,0.8571467,0.7190168,0.2692307692307692,0.72471935,0.9260952472686768,0.5,0.5714285714285714,0.9683499632748885,,1.0,,marketing,retriever_mds,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
92,0.6351351351351351,0.48818897637795283,0.17170611880609968,0.77831346,0.71242476,0.74391305,0.20930232558139536,0.67917866,0.9754598140716553,0.0,0.5,0.9944141017247331,0.9428571428382857,0.5,0.7393077836377794,marketing,retriever_mds,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
95,0.94,0.1818181818181818,0.0,0.6947433,0.6911915,0.6929628,0.15217391304347827,0.84393513,0.958562433719635,0.0,0.75,0.9397811496666039,0.999999999975,0.0,0.8263626657680893,marketing,retriever_mds,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
103,0.5652173913043478,0.5277777777777778,0.11546772122737221,0.7506021,0.87465286,0.80789334,0.3,0.90797955,0.9718278646469116,0.0,0.8,0.9771633588412524,0.9666666666473333,1.0,0.8799640535165731,marketing,retriever_mds,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
110,0.7,0.2014388489208633,0.10615015636013164,0.6139544,0.66930294,0.6404351,0.1836734693877551,0.7274644,0.9601604342460632,0.0,1.0,0.0,0.7484371184296341,1.0,3.999999998440978e-10,marketing,retriever_mds,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
0,0.5595238095238095,0.19548872180451127,0.06122137727658234,0.619923,0.66064954,0.6396386,0.14035087719298245,0.64314127,0.9533136487007141,0.0,0.42857142857142855,0.9086424706999059,0.94999999997625,1.0,0.6611689746003102,marketing,retriever_mds,1500,150,multi-qa-mpnet-base-dot-v1,balanced,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
7,0.6086956521739131,0.48780487804878053,0.2310325762059593,0.70287097,0.7951327,0.7461606,0.2727272727272727,0.68431234,0.8726541996002197,0.0,0.3333333333333333,0.8739022885917217,0.7499999999625,1.0,0.5866978000416299,marketing,retriever_mds,1500,150,multi-qa-mpnet-base-dot-v1,balanced,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
11,0.14705882352941177,0.07594936708860758,0.0,0.5185945,0.67029786,0.58476746,0.0,0.26021776,0.8247901797294617,0.0,0.2,0.0,0.8666666666377778,1.0,3.9999999968544287e-10,marketing,retriever_mds,1500,150,multi-qa-mpnet-base-dot-v1,balanced,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
19,0.5774647887323944,0.23931623931623927,0.0,0.5953411,0.641177,0.61740947,0.0851063829787234,0.5424968,0.9493676424026489,0.0,0.0,0.9887077617330828,0.249999999975,1.0,3.9999999973475633e-10,marketing,retriever_mds,1500,150,multi-qa-mpnet-base-dot-v1,balanced,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
27,0.4782608695652174,0.19718309859154928,0.057399950473749316,0.613817,0.6835134,0.646793,0.09375,0.6739424,0.8966656923294067,0.0,0.6,0.8930697337690072,0.99999999998,1.0,0.7501186540277806,marketing,retriever_mds,1500,150,multi-qa-mpnet-base-dot-v1,balanced,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
28,0.8947368421052632,0.27027027027027023,0.0,0.7203003,0.72218156,0.72123975,0.07142857142857142,0.84861517,0.9529607892036438,0.0,0.6,0.858535184831215,0.99999999998,1.0,0.7665856295127729,marketing,retriever_mds,1500,150,multi-qa-mpnet-base-dot-v1,balanced,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
33,0.9782608695652174,0.49484536082474223,0.2212234638548675,0.7529925,0.66282,0.70503473,0.3333333333333333,0.87737226,0.9498827457427979,0.0,1.0,0.9713957466567238,0.99999999998,1.0,0.8993176887933224,marketing,retriever_mds,1500,150,multi-qa-mpnet-base-dot-v1,balanced,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
53,0.8181818181818182,0.3902439024390244,0.21554491059608466,0.70721066,0.73294604,0.7198484,0.23529411764705882,0.77338475,0.9707876443862915,0.0,0.6666666666666666,0.8911624997947181,0.94999999997625,1.0,0.7898983444779192,marketing,retriever_mds,1500,150,multi-qa-mpnet-base-dot-v1,balanced,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
63,0.5277777777777778,0.2631578947368421,0.0,0.61346614,0.68964267,0.6493279,0.1111111111111111,0.8755116,0.9730279445648193,0.0,1.0,0.9517486245284377,0.99999999998,0.5,0.8713170252738602,marketing,retriever_mds,1500,150,multi-qa-mpnet-base-dot-v1,balanced,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
76,0.6724137931034483,0.19801980198019803,0.0,0.66590303,0.72280496,0.69318825,0.15384615384615385,0.84866357,0.9565975069999695,0.0,0.8333333333333334,0.9295653218342382,0.99999999998,1.0,0.8477483802683907,marketing,retriever_mds,1500,150,multi-qa-mpnet-base-dot-v1,balanced,5,mistralai/Mistral-7B-Instruct-v0.3,0.6,0.95,True,1.2,0.0
