question_num,length_score,rouge_l_score,bleu_score,bert_score_precision,bert_score_recall,bert_score_f1,jaccard_score,cosine_similarity,cosine_similarity_spacy,spacy_score,ragas_score_faithfulness,ragas_score_answer_relevancy,ragas_score_context_precision,ragas_score_context_recall,mds,audience_type,experiment_name,chunksize,chunkoverlap,embedding_model,config_name,num_retrieve,llm_name,llm_temp,llm_max_new_tokens,llm_top_p,llm_do_sample,llm_repetition_penalty,inference_time
87,0.2073170731707317,0.32323232323232326,0.13377256169614293,0.56573355,0.86522365,0.68413794,0.2727272727272727,0.90889907,0.9420931935310364,0.5,1.0,1.0,0.4761904761746032,1.0,0.7192053970979275,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,205.583251
92,0.9054054054054054,0.44897959183673475,0.1703764792817194,0.7194717,0.69755137,0.708342,0.16666666666666666,0.62052137,0.97409588098526,0.0,0.8,0.9944141017247333,0.5961904761785524,0.7777777777777778,0.7484076189801704,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,205.583251
95,0.7966101694915254,0.23423423423423423,0.0900716715089637,0.58464164,0.6800785,0.62875915,0.13333333333333333,0.6064259,0.9198291897773743,0.0,0.6,0.966114753644618,0.8874999999778125,0.6666666666666666,0.7381524185470312,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,205.583251
103,0.36619718309859156,0.28865979381443296,0.06861732746322008,0.62447894,0.76365083,0.6870883,0.17777777777777778,0.83157307,0.9577498435974121,0.0,0.8333333333333334,0.9582558012950151,0.9166666666361111,1.0,0.8350924528360698,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,205.583251
110,0.9032258064516129,0.3050847457627119,0.13091986389526244,0.6792934,0.6667517,0.67296416,0.18604651162790697,0.89062506,0.958685576915741,0.0,0.2,0.9810093098107235,0.7961904761745524,1.0,0.4565531260673149,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,205.583251
0,0.6266666666666667,0.2677165354330709,0.08722810287842807,0.70014805,0.7686929,0.7328211,0.17777777777777778,0.87873673,0.9679183959960938,0.3333333333333333,0.8571428571428571,0.7909716288704364,0.94999999997625,1.0,0.8250560161967933,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,175.316777
7,0.2545454545454545,0.3243243243243243,0.10484742305708127,0.61862683,0.8190264,0.70485944,0.15384615384615385,0.90038615,0.8759874105453491,0.0,0.4,0.9469358568895729,0.9166666666361111,1.0,0.6594490563941071,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,175.316777
11,0.20408163265306123,0.033898305084745756,0.0,0.54518515,0.6770514,0.6040048,0.0,0.32276908,0.8339590430259705,0.0,0.625,0.9447882226185568,0.5333333333155555,1.0,0.6463023075905,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,175.316777
19,0.6949152542372882,0.18181818181818182,0.0,0.57212216,0.6236623,0.5967815,0.08571428571428572,0.66324097,0.9446102976799011,0.0,0.0,0.976164558597139,0.5833333333041666,0.5,3.999999998234257e-10,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,175.316777
27,0.5238095238095238,0.3283582089552239,0.19135159544788374,0.6354058,0.6908132,0.6619521,0.23076923076923078,0.6372697,0.883869469165802,0.0,0.3333333333333333,0.9821937746894183,0.99999999998,1.0,0.6126688474941694,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,175.316777
28,0.918918918918919,0.4109589041095891,0.2590667974121779,0.76597154,0.7744461,0.7701856,0.2222222222222222,0.8715368,0.9669429063796997,0.5,0.75,0.943936585421951,0.99999999998,1.0,0.852675768866278,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,175.316777
33,0.9347826086956522,0.3368421052631579,0.12146700922684385,0.73710525,0.6442871,0.68757784,0.19230769230769232,0.88799834,0.9438577890396118,0.0,0.25,0.9760353732951569,0.99999999998,1.0,0.5348355952563048,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,175.316777
53,0.7058823529411765,0.26086956521739135,0.0,0.64771426,0.6825678,0.6646845,0.1388888888888889,0.60609484,0.9434548020362854,0.0,0.6,0.8355018493408676,0.99999999998,1.0,0.7451529684741215,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,175.316777
63,0.6129032258064516,0.6019417475728156,0.2992179167842727,0.74684554,0.84368813,0.7923186,0.45454545454545453,0.95730805,0.9825505614280701,0.0,0.75,0.9536262865112007,0.99999999998,1.0,0.8613114712198474,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,175.316777
76,0.5416666666666666,0.24137931034482757,0.0,0.63832664,0.69073033,0.6634954,0.13953488372093023,0.7784623,0.951533854007721,0.36363636363636365,0.8333333333333334,0.9519327227956228,0.6791666666496875,1.0,0.7648101066164922,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,175.316777
87,0.2982456140350877,0.18918918918918917,0.0,0.58128005,0.79958344,0.6731758,0.15625,0.8744549,0.9334958791732788,0.0,0.75,0.9539929876643518,0.249999999975,1.0,0.5084494698361478,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,175.316777
92,0.6216216216216216,0.4566929133858268,0.14221764842237247,0.7832185,0.7038075,0.7413926,0.1951219512195122,0.65173143,0.9700483679771423,0.0,0.8333333333333334,0.9944395838992292,0.5961904761785524,0.7777777777777778,0.7645667857444804,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,175.316777
95,0.8703703703703703,0.2912621359223301,0.09682235895339394,0.6213887,0.6589478,0.6396173,0.10869565217391304,0.6669284,0.947379469871521,0.0,0.25,0.8879715276268874,0.8874999999778125,0.6666666666666666,0.5117473107646643,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,175.316777
103,0.5531914893617021,0.273972602739726,0.09176883572686964,0.66928095,0.72379106,0.6954695,0.22857142857142856,0.7989225,0.9547063708305359,0.0,0.75,0.9429233084304742,0.999999999975,1.0,0.827858685573822,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,175.316777
110,0.8928571428571429,0.1851851851851852,0.11475146492470126,0.64408237,0.6218202,0.6327556,0.13636363636363635,0.83424675,0.9498924612998962,0.0,0.6,0.950579631984169,0.7678571428379464,1.0,0.714110885986494,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,175.316777
0,0.6527777777777778,0.30400000000000005,0.1493183597848727,0.7110611,0.7668054,0.73788196,0.18181818181818182,0.8965801,0.9649534225463867,0.3333333333333333,0.6666666666666666,0.9142525698465925,0.94999999997625,1.0,0.7997358373831178,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_4,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,188.02983
7,0.2857142857142857,0.38235294117647056,0.1399994225059554,0.5880343,0.81791586,0.6841816,0.2631578947368421,0.9097332,0.8989236950874329,0.0,0.2,0.9450585675240086,0.9166666666361111,1.0,0.46454128117041243,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_4,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,188.02983
11,0.17857142857142858,0.05797101449275363,0.0,0.51955265,0.6544175,0.5792385,0.0,0.23703375,0.8260675668716431,0.0,0.6363636363636364,0.9653484960775472,0.5333333333155555,1.0,0.644254287438262,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_4,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,188.02983
19,0.803921568627451,0.18000000000000002,0.0,0.61398906,0.63878345,0.62614083,0.08823529411764706,0.7012527,0.9412447214126587,0.0,0.0,0.9768916176749246,0.5888888888692593,0.0,3.9999999982724593e-10,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_4,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,188.02983
27,0.55,0.3529411764705882,0.19954921821481136,0.6609156,0.7800663,0.71556485,0.24,0.89561844,0.9271926879882812,0.0,0.4,0.9743459711919746,0.99999999998,1.0,0.6752391767839612,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_4,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,188.02983
28,0.8095238095238095,0.41025641025641024,0.1845586395431532,0.72890294,0.75598544,0.7421972,0.27586206896551724,0.90097386,0.9736469388008118,0.5,0.6,0.9362555720124572,0.99999999998,1.0,0.7870759092707933,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_4,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,188.02983
33,0.8363636363636363,0.3551401869158878,0.15053636428329986,0.6980629,0.6479231,0.6720591,0.14285714285714285,0.89145017,0.9564175605773926,1.0,0.25,0.9933082603563265,0.99999999998,1.0,0.5337104025350025,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_4,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,188.02983
53,0.5806451612903226,0.22429906542056074,0.0,0.64044356,0.687045,0.6629263,0.10256410256410256,0.5655323,0.9377577304840088,0.0,0.4,0.863221069165214,0.99999999998,1.0,0.6486225220195878,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_4,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,188.02983
63,0.6333333333333333,0.47524752475247517,0.17974105644071836,0.69326735,0.7885636,0.7378512,0.35294117647058826,0.9427538,0.9764666557312012,0.0,0.7142857142857143,0.9536262865112007,0.99999999998,1.0,0.8326540873784546,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_4,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,188.02983
76,0.4482758620689655,0.15267175572519084,0.0,0.6057259,0.68704796,0.6438291,0.0784313725490196,0.8160697,0.9443634748458862,0.0,0.625,0.9693295076736984,0.6388888888675925,1.0,0.6956442514101319,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_4,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,188.02983
87,0.18085106382978725,0.14285714285714282,0.04321971518366957,0.53085405,0.7998046,0.63814944,0.10416666666666667,0.73268104,0.9316862225532532,0.0,0.9,0.9567284483511042,0.4761904761746032,1.0,0.686887394875822,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_4,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,188.02983
92,0.8604651162790697,0.42857142857142855,0.27103420849283033,0.7269392,0.74638426,0.7365334,0.30612244897959184,0.61290914,0.9813687801361084,0.0,0.6666666666666666,0.9944395838992292,0.5961904761785524,0.7777777777777778,0.7219409344464982,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_4,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,188.02983
95,0.94,0.27722772277227725,0.1266501405467948,0.697914,0.69317514,0.69553643,0.10638297872340426,0.7298051,0.9733460545539856,0.0,0.7142857142857143,0.8979757422614432,0.8874999999778125,0.6666666666666666,0.7876937589036153,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_4,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,188.02983
103,0.3939393939393939,0.30434782608695654,0.07977475994840084,0.6880403,0.8135936,0.74556816,0.28205128205128205,0.8668873,0.9620860815048218,0.0,0.5,0.9830040152131542,0.9166666666361111,1.0,0.7340179605381533,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_4,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,188.02983
110,0.835820895522388,0.2764227642276423,0.0,0.6509861,0.6513697,0.6511778,0.09615384615384616,0.8173685,0.9507855176925659,0.0,0.5,0.9783195694538568,0.7961904761745524,1.0,0.6880157243852425,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_4,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,188.02983
0,0.7833333333333333,0.2831858407079646,0.08807275435808816,0.71709627,0.75697684,0.73649704,0.1794871794871795,0.8744819,0.9622834920883179,0.5,0.7142857142857143,0.9066677103373638,,1.0,,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_5,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,169.392072
7,0.28,0.3611111111111111,0.13914825184539845,0.59705985,0.8393671,0.69777644,0.23529411764705882,0.81482553,0.890853762626648,0.0,0.6,0.9398413405169764,0.9166666666361111,1.0,0.7612219875503303,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_5,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,169.392072
11,0.25,0.11764705882352941,0.0,0.53651446,0.6587772,0.5913929,0.0,0.2895432,0.8213242888450623,0.0,0.75,0.9613575436725194,0.5333333333155555,1.0,0.6734627608265437,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_5,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,169.392072
19,0.9534883720930233,0.1914893617021277,0.0,0.60792035,0.65269744,0.6295137,0.1,0.5844854,0.9334766864776611,0.0,0.0,0.9768916176749246,0.6791666666496875,0.0,3.9999999983661695e-10,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_5,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,169.392072
27,0.5789473684210527,0.34374999999999994,0.1699822823511107,0.6806018,0.7792215,0.7265805,0.25,0.78546095,0.9392622709274292,0.0,0.5,0.9182415411287251,0.99999999998,1.0,0.7318838530478191,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_5,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,169.392072
28,0.723404255319149,0.19277108433734938,0.0,0.6748876,0.7052728,0.6897458,0.09090909090909091,0.83902776,0.9652252197265625,0.5,1.0,0.8585351848312145,0.99999999998,1.0,0.8668169970355012,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_5,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,169.392072
33,0.9565217391304348,0.30927835051546393,0.05645805842065874,0.70256305,0.6259794,0.6620639,0.10714285714285714,0.83153665,0.9365840554237366,0.0,0.3333333333333333,0.9708428272303001,0.99999999998,1.0,0.6115776821736103,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_5,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,169.392072
53,0.9166666666666666,0.1388888888888889,0.0,0.68104327,0.65796566,0.66930556,0.03225806451612903,0.7196486,0.9266869425773621,0.0,0.5,0.9231647408346348,0.99999999998,1.0,0.7171908255129373,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_5,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,169.392072
63,0.5588235294117647,0.33333333333333337,0.13634149384842564,0.7217225,0.8231935,0.76912564,0.3,0.8166697,0.9764109253883362,0.0,0.875,0.9420209671877205,0.8041666666465626,1.0,0.8424412377527599,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_5,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,169.392072
76,0.3979591836734694,0.25352112676056343,0.05212297982119752,0.611966,0.7302315,0.66588837,0.1346153846153846,0.8622794,0.9557965397834778,0.28571428571428575,1.0,0.9714143312297954,0.99999999998,1.0,0.8827722451722346,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_5,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,169.392072
87,0.23943661971830985,0.1590909090909091,0.046078035107349626,0.5527915,0.7775258,0.64617616,0.13157894736842105,0.77488613,0.9272061586380005,0.0,0.8333333333333334,0.9250543246117805,0.499999999975,1.0,0.6862731270372397,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_5,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,169.392072
92,0.9459459459459459,0.45033112582781454,0.13825434003514592,0.7156423,0.7086169,0.71211225,0.19607843137254902,0.58640224,0.9753146767616272,0.0,1.0,0.9839279694356593,0.5666666666525,0.7777777777777778,0.7714094854975777,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_5,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,169.392072
95,0.8867924528301887,0.15384615384615383,0.0,0.65132535,0.6565322,0.65391845,0.06382978723404255,0.58891165,0.9603687524795532,0.0,0.6666666666666666,0.8649087898450878,0.8874999999778125,0.6666666666666666,0.7529844808023106,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_5,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,169.392072
103,0.6341463414634146,0.5671641791044776,0.15207169820932223,0.78406847,0.8844089,0.8312215,0.41379310344827586,0.93939054,0.9744696021080017,0.0,0.5,0.9830040152131531,0.9166666666361111,1.0,0.7531187155683142,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_5,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,169.392072
110,0.6964285714285714,0.18947368421052632,0.0,0.66823053,0.63158655,0.649392,0.16666666666666666,0.827257,0.9554133415222168,0.0,0.25,0.9601341664950276,0.7678571428379464,1.0,0.5073728467652079,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_5,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,169.392072
